Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
35,"$75,073.00",506,Employed,High School,11,16774,36,Divorced,2,Mortgage,310,0.197046222018183,5,3,0.1019840119946974,No,Auto,0,18,11,11710.0,327,58718,54262,6256.083333333333,0.6294831128751612,4,4456,0.248774,0.2728603948073283,687.3788292469529,0.1594254385859554,0,49.0
29,"$15,000.00",581,Self-Employed,High School,5,10315,72,Single,0,Mortgage,660,0.3229017354969775,5,1,0.4831418099558577,No,Debt Consolidation,0,20,26,6520.0,951,291192,21023,1250.0,0.8837862862963445,9,270169,0.234815,0.2397811375448581,271.42422888774496,0.7451393831101959,0,55.0
25,"$79,171.00",612,Employed,Bachelor,5,41074,72,Married,4,Other,462,0.33480455567989,6,1,0.1889863601093285,No,Auto,0,25,14,2678.0,6048,28240,70052,6597.583333333333,0.8650521121289213,3,3415,0.250074,0.2096310973944317,1006.9027743267712,0.2226425495689236,0,47.0
42,"$112,054.00",614,Employed,Master,19,12312,48,Single,1,Own,483,0.0918267232657762,6,2,0.212478837456856,No,Education,0,27,1,3638.0,8371,13234,18239,9337.833333333334,0.7693011139115542,1,10280,0.200312,0.1737884348138511,357.6810244048973,0.0900295597913395,1,40.8
45,"$57,002.00",615,Employed,Bachelor,27,17235,36,Single,0,Rent,710,0.1817369441290769,2,1,0.3430045798371107,No,Other,0,33,13,2246.0,167,74386,99885,4750.166666666667,0.8748251037407071,2,8821,0.194735,0.202592579133243,642.7933527183101,0.2847886079895393,0,50.0
33,"$57,709.00",555,Employed,High School,9,10346,48,Married,3,Mortgage,85,0.1010342114856856,5,0,0.1961767760797616,No,Auto,0,24,24,889.0,427,38068,40320,4809.083333333333,0.7951657202828513,4,5604,0.227846,0.2647133769085953,351.5883452796716,0.0907841089493157,0,49.0
49,"$58,442.00",549,Employed,High School,27,26667,24,Married,1,Mortgage,311,0.4402077667831743,1,0,0.4630958092805159,No,Debt Consolidation,0,21,3,830.0,4009,15298,12800,4870.166666666667,0.9478147167922396,4,2498,0.2271669999999999,0.2166255870476801,1378.9950292282729,0.347009690817208,0,60.0
45,"$47,980.00",525,Self-Employed,Associate,25,18552,60,Divorced,0,Mortgage,325,0.1837665627765696,1,1,0.2517415308087372,No,Auto,0,25,10,3831.0,621,400509,43699,3998.3333333333335,0.8472447996593028,4,356810,0.261052,0.2771542266814368,574.4508966562104,0.2249564560207279,0,49.0
40,"$57,450.00",614,Employed,Bachelor,17,17014,36,Widowed,0,Mortgage,693,0.4645526547569923,2,1,0.3944074914012138,No,Debt Consolidation,0,16,27,3295.0,2117,47102,11279,4787.5,0.7863210308065938,1,35823,0.195014,0.2095038623606447,640.5702696100101,0.2785525367331614,0,52.0
29,"$36,782.00",589,Employed,Bachelor,7,14960,36,Married,2,Other,155,0.2027304163038907,2,0,0.4121135501200433,No,Auto,0,22,13,4648.0,3051,158052,42576,3065.1666666666665,0.8874210995693387,1,115476,0.20546,0.1935559666200381,551.0674200977093,0.2303520483163643,0,53.0
34,"$15,407.00",468,Employed,Bachelor,9,25459,12,Married,2,Own,406,0.5240015251515706,2,0,0.2653167495917086,No,Education,0,22,26,893.0,1761,62224,19353,1283.9166666666667,0.8480712075635465,4,42871,0.256459,0.2159278614874268,2377.832638578551,2.168234676636763,0,55.0
18,"$16,158.00",583,Employed,Bachelor,0,33277,60,Married,2,Mortgage,631,0.3059674162886824,3,2,0.1800950405444093,No,Auto,0,22,17,14834.0,198,15032,111941,1346.5,0.7638865112209706,6,4869,0.246777,0.2583430220698589,993.0672813626052,1.2061398301987414,0,52.0
42,"$69,618.00",568,Employed,Associate,15,33564,72,Married,3,Mortgage,243,0.4925823079513712,5,0,0.3847647614919264,No,Auto,0,19,9,3445.0,1645,81263,81296,5801.5,0.7518802169920362,4,5563,0.2645639999999999,0.2116511999999999,826.7807362534322,0.1843972655784594,0,56.0
40,"$24,126.00",613,Employed,Bachelor,16,39784,36,Married,5,Rent,483,0.3819053984505454,5,2,0.1684709693210424,No,Debt Consolidation,0,29,25,5874.0,1332,24792,51943,2010.5,0.8644971274058539,4,2471,0.218284,0.2289498550699894,1537.8508773861497,1.005148409542974,0,49.0
42,"$16,446.00",589,Employed,High School,17,24990,36,Married,1,Mortgage,272,0.0087065271710014,3,0,0.2401608773310388,No,Auto,0,25,9,1006.0,146,18380,27537,1370.5,0.9377342143076864,3,10772,0.21549,0.2241863304425872,959.8000450168872,0.8987960926792319,0,54.0
46,"$18,622.00",599,Employed,Associate,26,41671,60,Married,2,Own,198,0.1535362866094022,3,0,0.2875603023996064,No,Debt Consolidation,0,22,14,1895.0,1233,232598,23834,1551.8333333333333,0.8687081270132645,6,208764,0.2471709999999999,0.24093886604775,1201.0618578099643,0.9015541989968624,0,49.0
44,"$32,497.00",543,Employed,,18,27018,48,Married,2,Mortgage,1110,0.5069367873931739,2,0,0.2702573582516723,No,Auto,0,22,22,431.0,5137,16379,59239,2708.0833333333335,0.8329291721095631,5,1025,0.2505179999999999,0.2479480540264096,892.7499737938028,0.7395451791096296,0,54.0
38,"$98,354.00",560,Employed,Bachelor,18,21960,48,Married,0,Rent,279,0.1600896507761803,4,0,0.4410674281543526,No,Education,0,19,19,1725.0,3145,57096,85803,8196.166666666666,0.9503649773546804,5,9638,0.23696,0.2410877589157698,717.257516853975,0.1215516420506303,1,43.2
40,"$47,701.00",632,Employed,Associate,18,26692,48,Single,2,Own,306,0.5345569357532494,1,2,0.443195956760586,No,Auto,0,17,23,803.0,754,81464,24848,3975.0833333333335,0.711769019176768,5,56616,0.205692,0.2114035617219679,828.5527048316004,0.2854160805429488,0,53.0
23,"$15,948.00",580,Self-Employed,High School,0,13737,48,Single,1,Mortgage,419,0.1029845473398142,3,0,0.2422646120450616,No,Other,0,21,2,29779.0,1484,59273,54561,1329.0,0.9310527412882824,5,4712,0.218737,0.2209921310996218,433.53923629567817,0.6414892673406156,0,60.0
32,"$100,318.00",553,Employed,High School,8,12219,72,Married,2,Own,333,0.2265430713193096,4,0,0.3719105411790868,No,Auto,0,24,7,13531.0,1370,21880,7603,8359.833333333334,0.8711889506340503,6,14277,0.250719,0.2562963241205376,333.8819488676296,0.0797721584004022,0,54.0
40,"$48,910.00",542,Employed,High School,20,34270,36,Married,4,Mortgage,275,0.3754412754986149,3,0,0.1475638139567842,No,Home,0,21,25,7397.0,536,83612,136406,4075.8333333333335,0.7472506674914005,8,5447,0.24827,0.2697838101731586,1398.6826779847634,0.4106357009981018,0,51.0
31,"$39,582.00",537,Employed,Bachelor,6,16019,48,Married,2,Rent,204,0.1228840347796294,4,1,0.100639640620432,No,Home,0,20,2,16028.0,2093,177073,52299,3298.5,0.9881818986777228,4,124774,0.242519,0.2617108990086426,541.6606050041161,0.2260605138711887,0,50.0
50,"$90,167.00",673,Self-Employed,Bachelor,27,35056,72,Widowed,0,Mortgage,606,0.4400100186223212,0,1,0.1788751402142393,No,Auto,0,22,1,520.0,1061,122540,26881,7513.916666666667,0.7502388458845374,5,95659,0.213556,0.2020854582630565,843.9333788540802,0.1929663906556607,0,49.0
32,"$51,070.00",624,Employed,,10,10670,36,Married,3,Rent,650,0.6569466932480634,7,0,0.4899038855009848,No,Auto,0,24,20,3399.0,1146,114154,15272,4255.833333333333,0.8331561407757317,7,98882,0.18367,0.1870162280435501,389.5119442519645,0.2442557926575988,0,53.0
42,"$34,870.00",651,Unemployed,Bachelor,23,16883,36,Single,1,Rent,234,0.4675373940248562,2,4,0.4250519866030552,No,Other,0,24,23,1132.0,2663,104722,73695,2905.8333333333335,0.6216830520646024,9,31027,0.176383,0.1797344132955131,610.1359829186072,0.2904970402931828,0,55.0
41,"$34,301.00",574,Employed,Associate,18,18615,12,Widowed,2,Mortgage,410,0.224736066970506,3,2,0.2088140168435936,No,Other,0,23,3,774.0,1383,37830,8571,2858.4166666666665,0.7874037213929522,3,29259,0.196615,0.1872756347798216,1713.07526791815,0.7427452032015919,0,56.0
48,"$29,364.00",572,Employed,Bachelor,26,12570,48,Married,0,Mortgage,437,0.4247999129720307,1,3,0.3549805195961301,No,Home,0,21,8,2648.0,2906,9492,4379,2447.0,0.684224068972121,5,5113,0.22157,0.196803916379382,380.3724338460642,0.3340304184086899,0,58.0
50,"$40,032.00",630,Employed,Master,27,16019,60,Single,3,Own,440,0.184157567413879,4,0,0.323384638536334,No,Auto,0,34,29,25209.0,2057,76538,6112,3336.0,0.9538525732834184,11,70426,0.206019,0.2246593706945045,446.68147713991266,0.2657918096942184,0,49.0
48,"$89,058.00",611,Employed,Associate,29,53561,48,Single,1,Rent,545,0.0819320354569736,6,0,0.2715789436704616,Yes,Education,0,29,15,2513.0,579,19773,46767,7421.5,0.6705941825078809,7,7230,0.243061,0.2483694984943807,1771.0615844050174,0.3120745919834288,0,59.0
18,"$68,899.00",560,Employed,Associate,0,15486,48,Married,2,Other,352,0.6572254814937603,4,2,0.452295343713975,No,Education,0,37,18,1599.0,1182,25949,84859,5741.583333333333,0.9689775253028408,5,7274,0.230486,0.1895612586626054,462.6747778431324,0.1418902645048199,1,46.400000000000006
54,"$44,406.00",631,Employed,High School,31,29298,48,Married,4,Own,336,0.4338209416286286,0,1,0.0906261739365571,No,Auto,0,34,20,8928.0,794,55760,16044,3700.5,0.9065264416710612,6,39716,0.208798,0.2420030647997338,958.4158312595064,0.3497948469827067,0,49.0
58,"$48,298.00",573,Employed,Bachelor,32,18762,36,Married,0,Mortgage,614,0.6505541613685387,4,0,0.2476543309708972,No,Debt Consolidation,0,21,26,12745.0,605,75735,14777,4024.8333333333335,0.8363084966670691,4,60958,0.217262,0.196218506850489,693.6534041498979,0.3248962865915519,0,53.0
34,"$21,027.00",402,Employed,Bachelor,12,38993,60,Divorced,0,Own,569,0.322365477680836,4,0,0.1509705889716608,No,Auto,0,23,21,,6174,128246,5031,1752.25,0.4384460416040787,6,123215,0.342993,0.370501322095846,1435.4530190416124,1.1439309567936151,0,48.0
42,"$75,881.00",628,Employed,Doctorate,17,16699,96,Single,3,Mortgage,469,0.3103591784932295,2,0,0.184243224156115,No,Home,0,22,15,11356.0,1699,140447,34389,6323.416666666667,0.90902368975018,7,106058,0.237699,0.2235975622795083,374.8572801415784,0.1334495771233766,1,34.4
29,"$24,674.00",628,Unemployed,Bachelor,5,43101,72,Single,4,Rent,391,0.7271010365917938,1,1,0.5331675460523577,No,Debt Consolidation,0,25,19,717.0,336,92410,15420,2056.1666666666665,0.653823750105132,2,76990,0.244101,0.2507964562606373,1163.1266009107876,0.7558368813702461,0,60.0
18,"$62,372.00",527,Employed,High School,0,33056,48,Married,0,Rent,2028,0.4611192671957687,3,1,0.2745501664232967,No,Auto,0,21,14,2651.0,319,89666,11426,5197.666666666667,0.9525384502112,5,78240,0.264556,0.2647795030786626,1123.4662539106423,0.6063232708094611,0,51.0
31,"$54,934.00",516,Self-Employed,Bachelor,11,21509,60,Married,0,Mortgage,448,0.4540280910075734,2,0,0.2188400643687999,No,Home,0,22,16,11544.0,209,90085,5896,4577.833333333333,0.7910698758417009,8,84189,0.268509,0.2858372194151039,677.2950736228375,0.2458139018362772,0,54.0
33,"$46,163.00",520,Employed,Doctorate,12,30499,60,Single,0,Mortgage,203,0.4347153522119671,2,1,0.2509209739428513,No,Home,0,16,11,7476.0,3920,70392,33677,3846.9166666666665,0.7721390725404107,3,36715,0.275499,0.2665330706898191,924.9874645508298,0.2932185857637059,0,54.0
35,"$61,131.00",588,Employed,,11,21749,84,Single,1,Rent,635,0.2001544019175235,3,2,0.3388758830713028,No,Education,0,21,16,1895.0,245,184119,22598,5094.25,0.6116198633523654,7,161521,0.252749,0.2661519506854081,573.1603262549246,0.2371615696628404,0,50.0
28,"$36,665.00",467,Employed,,7,26882,60,,2,Rent,353,0.2899045828295409,6,1,0.2504318691999938,No,Other,0,17,27,1968.0,211,25206,40820,3055.4166666666665,0.96369804618103,7,5101,0.298382,0.2387056,771.3220813056745,0.3679766800945887,0,53.0
31,"$48,561.00",612,Employed,Associate,10,15607,96,Single,1,Own,1056,0.3163466706483667,2,0,0.4196700061686919,No,Debt Consolidation,0,13,13,18374.0,616,143205,23328,4046.75,0.8378458757359998,4,119877,0.244607,0.2864192261158247,415.6984031278454,0.3636741590480868,0,50.0
39,"$53,637.00",522,Employed,High School,17,18312,36,Widowed,0,Own,284,0.5408860947776454,2,0,0.5498412596537331,No,Other,0,29,25,1467.0,507,25789,68001,4469.75,0.8827812210062967,3,9910,0.242312,0.2405293488938098,718.9410546909896,0.2243841500511191,0,59.0
30,"$104,708.00",634,Unemployed,Master,8,30546,108,Married,1,Mortgage,378,0.4786367814843477,4,1,0.174915377641852,No,Auto,0,22,23,11396.0,420,23113,40321,8725.666666666666,0.8428385498199631,5,6443,0.258546,0.2549827481272644,723.7730954909298,0.1262680706907892,0,50.0
46,"$71,894.00",610,Employed,Bachelor,22,27809,48,Married,4,Mortgage,590,0.244913759826217,5,1,0.0793856873052344,No,Other,0,25,22,3711.0,1960,189634,34948,5991.166666666667,0.9123244800507192,4,154686,0.217809,0.1986581469300523,844.2510660446163,0.2393942859283861,1,34.4
48,"$101,198.00",602,Employed,,27,37796,36,,3,Other,1284,0.5461523404038151,2,1,0.342028512400837,No,Debt Consolidation,1,17,2,3353.0,1857,277136,13337,8433.166666666666,0.7022632511368407,7,263799,0.221796,0.2017461691647116,1407.9998404797986,0.3192157758627402,0,55.0
68,"$71,477.00",654,Employed,High School,44,15132,60,Divorced,0,Mortgage,803,0.7444636171650212,2,1,0.4807492526568898,No,Auto,0,21,29,683.0,878,34080,21491,5956.416666666667,0.8253337295467464,5,12589,0.193132,0.1877130851922925,390.63074443395715,0.2003940978665513,1,41.6
53,"$56,075.00",598,Employed,Master,30,21837,60,Single,1,Own,487,0.1894698923735444,2,2,0.1318299023408407,No,Debt Consolidation,0,24,16,908.0,4517,241975,88714,4672.916666666667,0.7894552091354168,8,153261,0.227837,0.2163087391847432,598.5401339314186,0.2323046207254038,1,36.0
42,"$67,682.00",493,Employed,High School,23,7398,48,Married,0,Mortgage,513,0.415044492939309,1,0,0.0714385983199405,No,Debt Consolidation,0,22,9,5354.0,1095,48596,33456,5640.166666666667,0.7234026895716067,5,15140,0.2558979999999999,0.2489963505409049,244.88249265845872,0.1343723576711903,1,41.6
32,"$53,703.00",438,Employed,Associate,9,12900,48,Married,5,Rent,327,0.2961983421482975,1,1,0.6829411835743523,No,Home,0,24,1,1662.0,1934,32777,5841,4475.25,0.8041154437463911,6,26936,0.2889,0.3133497768609489,474.54671643713544,0.1791065787245708,0,62.0
43,"$36,206.00",606,Employed,High School,25,14009,36,Single,1,Rent,225,0.5487758830959942,2,0,0.6052843597890161,No,Auto,0,16,26,4620.0,901,27681,118967,3017.1666666666665,0.9441342326463013,6,3567,0.196009,0.2105998174584908,528.2215505849338,0.2496453241733195,0,57.0
43,"$17,629.00",588,Employed,High School,22,10013,36,Married,2,Other,409,0.1311919220145425,3,1,0.083326663580021,No,Home,0,34,20,4810.0,924,28853,68901,1469.0833333333333,0.4800808244445452,9,6918,0.201013,0.2022579344333747,373.2719341494236,0.5324898298141179,0,51.0
33,"$38,966.00",608,Employed,Doctorate,10,17515,48,Married,1,Own,471,0.2388470867376741,4,1,0.3782237768510657,No,Auto,0,26,10,5558.0,126,685672,48473,3247.1666666666665,0.947886601404506,7,637199,0.208515,0.2181858164772366,550.1053265519215,0.3144603992871492,1,35.2
49,"$32,023.00",489,Employed,High School,27,37239,36,Married,1,Rent,291,0.3023405950959817,2,1,0.5508662455012349,No,Debt Consolidation,1,26,14,,524,628775,32387,2668.5833333333335,0.8399914818331397,5,596388,0.2777389999999999,0.273525921250004,1527.3430980140656,0.6813889134737153,0,57.0
23,"$52,938.00",551,Employed,High School,4,26777,72,Married,0,Other,206,0.202796417421614,3,0,0.1191305327992675,No,Home,1,21,29,786.0,481,199217,6196,4411.5,0.8137212140851134,5,193021,0.266277,0.2738251068637233,760.9311826881502,0.2191842191291284,0,52.0
37,"$61,546.00",609,Employed,Master,17,49488,60,Married,1,Rent,198,0.0521275012089366,3,2,0.382164721271354,No,Home,1,16,12,,384,20396,36419,5128.833333333333,0.9320008686525092,2,7051,0.249988,0.2999855999999999,1601.061084371927,0.3507739416446744,0,56.0
46,"$29,314.00",579,Self-Employed,Bachelor,28,40366,48,Divorced,0,Own,155,0.3102255680873866,5,2,0.537558242795162,No,Home,0,19,2,2192.0,431,42055,84833,2442.8333333333335,0.7990147766081332,2,4115,0.245866,0.2087167450389455,1247.1767924159576,0.5739960943232412,0,67.0
36,"$42,533.00",631,Employed,Associate,16,23842,12,Single,1,Other,215,0.3300812882057291,2,0,0.294929249364175,No,Home,0,31,24,2479.0,1443,14354,30320,3544.4166666666665,0.8838936746935289,7,2955,0.173342,0.1811087500761932,2187.092656439828,0.6777117033192565,0,50.0
37,"$39,865.00",619,Employed,High School,13,25770,84,Single,0,Mortgage,614,0.4481405334031936,3,0,0.3365847687247127,Yes,Home,0,20,10,845.0,187,48129,2455,3322.0833333333335,0.8337380115264508,5,45674,0.24127,0.2213579871116223,605.8493607809875,0.3671940882822487,0,65.0
38,"$25,916.00",602,Employed,Bachelor,17,40338,24,Married,2,Rent,415,0.2479925087979801,4,2,0.4214324787439003,No,Debt Consolidation,0,18,22,18381.0,169,50302,17880,2159.6666666666665,0.8681071329006441,4,32422,0.214338,0.2370005431529164,2126.680280194206,1.1768854515484826,0,55.0
29,"$97,877.00",555,Employed,Associate,6,20617,120,Single,1,Rent,625,0.3560706729880498,4,1,0.3585424847048362,No,Home,0,25,10,2879.0,966,141367,53433,8156.416666666667,0.816180206939852,6,87934,0.2981169999999999,0.2715309581446463,500.667410920299,0.1380100425129866,0,51.0
54,"$50,821.00",592,Employed,Associate,31,34589,84,Married,2,Own,205,0.3655285989058874,3,1,0.2876554949005779,No,Education,0,22,21,1959.0,546,2505,6436,4235.083333333333,0.8737830332144297,5,7397,0.263589,0.2252458472260909,821.5203228090135,0.2423849171348097,0,52.0
27,"$22,715.00",557,Employed,Associate,4,27521,24,,3,Mortgage,832,0.3552182347954443,2,2,0.3922126125266745,No,Home,0,27,16,1307.0,634,41276,22206,1892.9166666666667,0.931810729540372,4,19070,0.2240209999999999,0.2228679461455437,1431.6394189602283,1.1958473707912278,0,56.0
43,"$21,842.00",594,Employed,Bachelor,18,25201,72,Single,0,Mortgage,387,0.3462945762557314,2,1,0.4131742832479934,No,Home,0,25,16,11950.0,488,42506,55919,1820.1666666666667,0.7151364058956228,4,2678,0.243201,0.2575093260437827,690.5021509641981,0.5919799382643703,0,58.0
44,"$63,077.00",535,Employed,Bachelor,22,17340,48,Single,0,Mortgage,288,0.2300236682989337,1,1,0.2652841784767996,No,Auto,0,27,29,1619.0,13421,56966,7671,5256.416666666667,0.890763008690043,6,49295,0.24484,0.2320687592748131,557.7397510678387,0.1608966344755467,1,41.6
28,"$68,802.00",564,Employed,Master,4,14723,48,Married,3,Own,307,0.2633466981573972,3,3,0.3946474306551625,No,Debt Consolidation,0,32,27,7861.0,877,113406,8931,5733.5,0.7523124939485223,12,104475,0.2277229999999999,0.2027217568673681,450.1640353562291,0.1320596555954005,1,40.0
40,"$25,329.00",588,Employed,Bachelor,22,22207,48,Married,2,Mortgage,677,0.2488532530803822,4,0,0.1293039972111664,No,Education,0,22,9,3114.0,1544,44821,53371,2110.75,0.7781615720962684,3,2139,0.223207,0.1879303646976609,661.5690920552794,0.6341675196282266,0,53.0
29,"$46,924.00",497,Unemployed,Bachelor,4,26003,24,,0,Rent,517,0.3495112398012318,3,0,0.1873483577864096,No,Auto,0,19,23,1465.0,1441,230001,34502,3910.3333333333335,0.6525421160017941,6,195499,0.252503,0.2234052729042407,1353.364367273866,0.4783132812054895,0,50.0
56,"$33,843.00",577,Employed,Bachelor,36,31419,36,Married,2,Mortgage,308,0.1269477560546451,5,1,0.2678108314009965,No,Home,0,20,17,1902.0,1012,63802,46654,2820.25,0.9541980445259172,5,17148,0.227919,0.1913836803652104,1153.894702117632,0.5183564230538541,0,52.0
26,"$38,777.00",567,Employed,Bachelor,6,12643,60,Married,3,Other,518,0.108793747683708,1,0,0.3615026298110252,No,Debt Consolidation,0,23,19,1368.0,1449,187403,33944,3231.4166666666665,0.8520263136033829,3,153459,0.234143,0.1968064044993259,332.71951965509766,0.2632651890517877,0,50.0
32,"$92,819.00",606,Employed,Bachelor,11,35653,60,Married,2,Mortgage,717,0.3507271955422776,7,0,0.1876066538731861,No,Debt Consolidation,0,23,26,3648.0,184,149850,8633,7734.916666666667,0.9840173577732574,11,141217,0.237653,0.2284049588150336,1001.8102715940812,0.2222144524195367,1,33.6
25,"$49,359.00",585,Employed,Master,0,28966,36,Married,1,Own,504,0.307612561476462,0,1,0.098904272892617,Yes,Home,0,18,5,7066.0,287,79572,58654,4113.25,0.7778478935345626,2,20918,0.221466,0.2055412695470447,1084.6761088945236,0.3862337832357682,0,65.0
23,"$31,165.00",575,Employed,Bachelor,2,18882,72,Married,0,Rent,293,0.3956314355479701,3,1,0.5911154036171716,No,Debt Consolidation,0,24,29,6634.0,804,21273,58840,2597.0833333333335,0.9091895876650922,3,9354,0.246382,0.2361348371512492,492.6821881051402,0.3025248277638916,0,59.0
